Train_pred,Test_pred
0.7727488,-8.878855
0.7915178,3.516767
0.6124815,-0.68170893
-1.1309448,3.3563328
0.3655962,3.9241004
0.08956379,3.3876243
0.17963123,2.1528606
0.6140122,3.5681226
0.6112453,2.0882435
0.85729104,2.0135148
0.17959246,3.4544592
0.91950685,1.9662839
0.7115011,3.1145518
0.46964967,2.104144
3.310113,3.4979095
-8.988441,3.394208
-4.6642313,3.4402478
-1.6478709,2.0183284
-2.5663486,2.2532973
4.0767517,3.4086175
-0.7174303,2.3198647
1.7474117,3.403367
-2.4159956,2.4893122
2.300764,3.8656423
1.183846,2.393426
3.205992,2.105091
0.16706091,1.9636354
-0.24541554,4.020913
2.130343,2.8178506
3.0196753,2.45432
-0.17568523,2.458642
-6.421097,-6.8211126
2.5087214,4.3070245
3.9608343,3.259439
3.2092829,1.9678652
3.6324449,3.3279512
4.4272985,3.391555
3.3247235,3.5162868
3.2460947,4.394115
3.2576802,3.618641
3.2648537,2.5823069
3.9954066,4.508571
4.129118,3.4904099
3.9894285,4.169671
3.060089,4.860856
2.594275,-1.7584023
2.8719015,3.29165
5.3384933,4.4052553
3.7418523,-1.9268891
2.8511128,2.1995559
4.922984,1.0619379
2.6662757,2.0490136
3.886556,1.0082532
4.2417707,1.6082711
3.165667,-0.4651463
3.4449167,3.30301
2.022576,1.5033906
2.5365627,0.5386275
2.180873,1.0505658
2.1701415,1.4152368
4.1815987,-1.417576
3.1346915,1.8184104
4.27335,3.4622679
0.8011544,-0.8150299
3.3301067,0.14506319
2.5993223,1.8425567
4.2445736,2.8749762
2.2762296,2.0189245
3.3617945,1.3511721
3.7876124,-1.8973496
3.6483238,-2.4807508
1.936672,0.22539902
2.270108,1.6762103
5.3390574,3.4088588
3.1006424,1.7090079
2.6013913,1.2015004
2.8673904,0.50157905
4.068924,1.4432892
-1.4298205,1.4692099
2.740299,1.9211621
-2.666171,0.21338427
4.1070323,-9.030703
4.915987,-4.5103374
0.4031662,1.207664
2.432326,1.8253727
3.3458939,-0.13974309
2.6361089,1.33343
2.62735,-0.15298745
2.142548,2.3873017
3.023309,2.555841
2.8673866,0.80600107
3.5612009,2.0055602
2.385839,1.8472815
1.4196299,1.7752917
2.1778116,2.0735548
2.0789425,3.4046216
4.038381,1.7199085
2.9094377,3.4116774
5.1703486,4.0655484
4.971451,4.3921566
2.1743615,1.423645
5.278228,1.8337471
2.4789672,3.1242335
3.5421398,2.3213062
2.134488,2.3069339
2.8046248,3.0812316
3.965026,1.4339464
1.4985331,1.7997478
3.6058884,2.1189108
3.6618412,4.1164684
2.1356447,4.313786
-4.41989,2.4392743
1.1689188,2.3039937
4.890492,2.324247
4.7956467,2.3213062
4.939708,3.2573838
4.467229,4.013891
4.5653973,2.5116472
4.54329,1.9469743
4.691534,3.593727
4.5363503,2.9936059
4.986272,-3.264259
4.598163,-1.2322538
4.543797,-3.4753237
2.7179081,-3.7598739
3.909692,-3.7598739
3.91068,-3.7598739
3.909692,-3.7598639
3.9041035,-2.006317
4.0439744,-3.7598739
3.9096916,3.2244332
3.9037542,-0.2176367
3.9096916,-0.24678832
3.853548,0.55310005
4.3164163,-0.09746924
4.3164163,0.7445895
4.316414,0.71703446
4.316414,-1.1224723
4.3164163,0.017643154
3.6413422,-3.7598739
2.4461062,1.0261304
2.3266964,1.6542171
4.427807,-3.7598639
3.8988714,2.1173334
1.499388,0.85620564
2.2068577,-3.7598739
1.9079535,-1.8257408
3.007465,1.1671965
3.9345756,-3.7598739
1.970802,-3.7598639
2.0046828,-3.7598639
-6.307934,-3.7598739
1.973123,-1.3115833
4.7636476,-3.7598739
0.90013355,0.052639127
1.1026549,-1.6309624
2.3221707,-3.7598739
2.1359274,4.012458
-1.6203797,3.2756398
4.3113647,5.062419
0.67240757,-2.1565056
3.5822406,1.7503929
5.466964,1.8316889
2.077157,0.52126664
2.1631734,0.3299287
2.8070264,0.9286156
0.94781536,1.1319073
3.1068158,0.67512935
1.6259296,2.105627
-0.916117,1.0784672
4.080852,0.9572306
3.5823915,1.2575519
-0.6296426,1.0098691
1.2767668,0.9792471
1.322176,1.1057018
1.4094144,2.3711317
0.99598145,0.32671145
-0.80662084,1.7507129
-1.8474493,-0.025730103
4.741334,0.17118227
-1.8522933,1.2544901
-0.3666151,2.6569438
2.4156272,1.6376703
2.8076243,3.2224255
2.9884136,1.3863691
2.4418013,0.3488072
4.7357287,2.5551453
2.321304,0.38352793
3.4861,2.5182207
2.66465,3.0101044
2.9089406,1.8398461
-2.5144925,2.9005146
5.081296,2.950944
1.4355803,0.9027582
4.0367794,0.18056607
0.53972304,1.6818098
3.0431023,1.9434307
3.420415,1.6713305
3.1968918,2.0593696
1.903547,3.0471497
3.3861923,1.9379566
2.7490692,-6.243782
2.756536,4.154968
2.0451682,4.0518503
3.6907053,3.9392476
4.5996037,3.9157724
2.4650183,3.6477304
0.9802429,3.0650141
3.0374377,3.8390627
1.2059349,5.254994
1.7037375,3.812011
1.0523843,0.12232019
1.4746045,3.2920346
2.0251203,2.3684213
2.7661202,3.2262063
1.5491027,3.4673176
2.4783134,3.1416812
-2.6476946,3.2540326
2.6073909,3.4058368
1.6318098,3.8176055
2.7509384,3.3108578
1.7150751,-0.15583509
3.021129,4.0151434
2.6144772,4.3525367
2.336325,3.300085
4.196971,3.0560832
3.9913597,3.4112282
3.9676585,3.6733248
4.123402,3.5020092
2.3852558,2.842691
1.977473,5.2487235
-6.899457,-0.8475615
1.2911917,-0.8475615
2.7117352,3.3925707
2.2059412,3.440412
2.0954459,3.950334
1.9330568,4.4613056
2.985645,3.0757575
2.9158835,3.6326246
2.1168203,4.3352275
2.2530034,2.5511801
4.2963886,4.046025
3.366837,5.530966
1.967957,5.336955
2.4148507,4.044156
2.0171733,3.9799528
4.5866942,3.6109028
5.4442835,3.8377705
2.005255,4.5397797
4.4008303,4.300399
2.0036502,3.8800182
-0.7225902,5.0149913
4.262115,3.8254628
4.6598916,4.877444
5.2929697,5.2172346
2.5355163,4.5263724
2.767663,5.174309
2.9965792,4.7941866
3.0488768,3.581284
4.32372,4.0395923
5.164302,1.6579831
3.561534,4.335259
4.410615,5.1834955
4.0124335,3.5475044
5.140639,5.2187138
3.9737802,5.3026485
3.2968462,3.1311092
4.4936523,3.8665152
2.9824774,3.670145
3.7583928,4.1019764
3.41305,4.464706
5.377407,5.140534
3.6533682,4.1601353
1.791579,4.8371673
3.967481,3.4034488
2.3822627,3.053946
-1.2145901,1.294062
-0.9613898,3.4129758
1.2720279,3.413663
3.1423297,2.9947953
2.7582786,3.143259
2.9527512,-6.821861
2.1132596,-0.12818882
3.7530713,1.2431278
3.7308574,0.11981301
3.4545822,3.0126123
4.585705,2.1815004
2.6660979,2.7889009
2.7725966,1.3872664
1.8450301,2.6633573
0.3983608,1.457439
2.7792978,4.1731744
2.9988637,3.709104
2.3316126,0.3179018
2.1138282,1.7145474
3.0540094,2.1578903
1.7335308,0.2823037
2.9322515,2.6737194
3.2756782,2.0053704
3.7162054,5.441952
2.3621564,0.67844665
2.3781347,2.5143876
2.8876727,-2.294738
3.5238082,2.44511
2.7831943,0.23946732
2.3102055,3.311367
2.1683762,2.7011313
2.4314384,2.4003878
2.4079847,3.4663067
1.3975592,-0.27070245
2.3805873,3.5548248
-6.549685,4.5345182
4.2946553,1.7822101
3.7866497,-1.0404186
4.313428,3.1345599
4.4533567,3.3865063
4.434203,0.6360408
3.602004,3.76233
3.7234402,3.687373
4.2205963,3.557329
4.1736765,1.728698
4.17002,4.409615
4.2485895,4.5429106
2.0312026,2.5580301
4.1732874,2.69065
4.1881022,2.1384315
4.361797,2.562284
4.2173634,2.2510834
4.1579037,2.5052943
4.1635265,2.1988893
4.089254,2.973977
2.958793,2.7196813
3.697904,3.5642734
4.759078,3.008317
4.9064846,2.2740908
4.0192533,2.5923152
4.204851,2.2918935
2.5026855,4.0715685
5.0608487,2.2822578
4.2504134,2.436381
4.105997,3.181271
2.6597438,3.513325
3.2017703,2.7980378
1.5843915,2.7980378
2.8833528,0.118059516
-0.2844162,-3.4980783
3.1974158,2.9346786
1.1911018,2.9346786
3.0827458,-0.91346663
3.7044127,0.54066414
2.79951,-2.979702
5.2857475,0.4450311
4.9964747,-1.3742304
1.8244735,2.8237135
2.95503,-3.1155748
4.7296734,2.8237135
3.8519707,-4.378335
2.4934294,2.7003522
1.7900114,2.7003522
2.0493996,-4.5045414
-0.34524027,0.4605261
2.1718976,5.305544
3.4047241,2.6575963
2.63551,4.724017
3.3704407,5.00227
2.1147869,1.0613561
3.1910934,0.8229902
2.3284013,4.669879
3.2582884,3.9418845
2.8068097,3.5820434
3.274682,4.0393343
2.612797,3.908435
3.5595284,2.9265983
3.1388917,3.893538
1.3868572,4.791217
3.192488,2.544861
2.124082,3.9621887
2.3202395,3.9822216
3.3569205,2.5368176
3.744767,4.2966576
2.4906821,3.9766092
4.0170016,3.7576225
2.1742773,4.0318623
3.152558,3.2701225
0.17577893,2.0763738
2.818929,3.7717519
2.8724086,3.4837961
2.7368915,3.7193239
2.8572736,3.163197
2.3703575,1.2841853
2.2047966,1.7372594
0.015302867,1.3692913
-0.21471624,4.4618425
0.7804377,2.9689307
-0.035603814,-1.1614641
2.7218676,2.7383223
-1.8284662,4.0254655
-3.24652,3.253742
0.8289636,3.7514038
-1.8292621,3.3337913
3.9318383,3.1203065
2.1782248,2.3012633
5.613061,-3.7837873
2.12323,2.7176042
2.5498583,1.9081028
-1.5406752,0.11460121
-0.83274233,1.8466098
-0.29389933,2.364477
-1.7241032,1.52651
-0.93494713,3.4298458
5.7074213,4.692889
-0.95379025,1.8238639
-0.7202503,0.39596373
-1.4221945,0.6887084
5.826173,2.5315676
3.04312,1.7571204
2.8603933,1.4185493
2.2234654,1.8043592
3.0182104,-0.33641645
2.3065886,0.51826787
2.8811538,1.3704453
3.12089,3.6847155
2.6662173,2.0394876
2.8372726,-0.10811411
2.6189651,2.2232804
3.1250327,3.2704873
2.3104546,1.8093029
2.3359342,0.8407955
1.6123043,1.5853177
2.6198828,3.5394034
2.0310469,3.3475509
-6.176754,2.2885206
2.3479111,2.5849214
2.8828042,1.2188529
5.548663,1.030112
1.6198678,1.3327525
1.1979921,1.8557725
1.3113842,2.9848824
4.082537,1.9972616
2.5903387,1.159784
0.7473313,2.930924
2.8477845,-5.3356495
1.3644539,3.9172106
2.6143405,4.136533
1.3388983,3.8999677
1.8483474,2.4346943
2.2494764,4.073886
3.445608,2.4684463
4.109821,5.120245
2.7853684,4.4974084
4.529001,4.00578
2.3110242,4.589468
2.6119041,4.1755204
2.800562,4.322654
1.8396668,4.3492823
1.9400518,3.9755518
3.52173,3.9235582
2.9402728,3.6550756
2.8552897,4.4803333
2.4892967,4.410963
1.8964472,3.7575288
3.6710415,4.234108
3.7717032,4.440894
2.9868383,3.111473
2.5511081,4.9029465
3.8701363,4.536557
2.562637,4.46685
3.1971571,4.2983446
4.225523,4.9579954
1.930479,3.7009351
2.289371,4.761361
-6.285057,4.880976
1.3641045,3.6820357
2.4579182,2.2094696
3.3152924,4.3994575
3.2527606,3.874085
4.0772257,2.5779583
5.840472,3.8748996
3.392629,4.1470885
4.9666023,-1.3302493
2.3126292,0.25804508
3.885789,2.6466117
2.5909185,0.5872291
0.5283603,-1.2842035
3.3254843,4.4335227
3.4451194,-3.145822
2.5223486,1.3843075
-1.5933645,2.1656942
0.649402,0.93164355
-0.73263246,1.0234812
0.64846087,4.7591763
4.2925696,-4.7051907
1.9751918,4.069984
1.603354,1.0138748
1.3118739,1.287453
0.87415266,3.1196764
1.2053468,1.106407
1.1398902,5.093204
2.9798617,3.7986307
2.5153177,2.2502894
2.6710787,1.0962378
-0.76277936,4.3332686
-0.22342406,-3.1984637
1.8424314,3.6537795
0.44576976,3.6537795
5.8617744,4.4323397
3.3675003,0.68217766
4.1026015,4.0494585
2.7399616,1.8375428
3.1820617,2.9961205
3.2454789,4.162902
4.445401,-1.0141046
1.4544812,2.982976
2.0971284,3.8161101
0.85907626,3.012694
3.841304,2.89036
1.492553,2.018477
3.2523508,2.1323023
2.9996805,2.6769388
3.8165107,2.2181954
0.75049067,2.136378
5.3284454,-3.7149122
0.8955451,-0.22086
-3.1061656,2.5193057
4.606551,2.8766384
1.8742634,3.5761075
-0.2933244,3.3628707
0.77564275,3.3857124
-3.5006874,0.8883473
1.8176157,-0.27422622
0.3410607,2.0335517
2.7070851,-0.25993642
-0.1427488,-0.25993642
0.56198347,-0.25533703
2.6442502,0.14622207
3.2619276,-3.6697645
1.5971324,4.0572195
0.3114873,3.1813066
-3.586103,3.935873
1.4109538,1.8744574
-0.03231573,4.6165934
3.6666389,0.31101105
2.7230463,-6.586289
3.2029772,1.7476778
1.3263339,1.2413673
3.1918278,-0.019173026
1.3230151,2.2917323
2.3826928,3.6341481
2.7173967,4.17387
3.0146744,2.7034986
3.3066278,3.9911065
4.942233,3.2371833
4.718006,3.054257
3.0538325,3.257098
5.035202,3.2516835
2.8141155,3.8887782
2.3873305,3.4603033
2.3932457,2.8946528
3.141795,3.289443
5.585057,3.7779398
4.4226,3.580503
3.0860372,-6.9035835
3.0187085,4.188613
2.707189,4.108773
1.352621,4.5703077
1.6494064,3.3605528
4.416349,5.353324
1.2507365,3.6968188
1.2251483,4.511607
1.2495422,3.6784947
3.8401787,4.1636505
1.0784765,4.938345
-10.536554,5.064131
2.5524588,3.7785964
0.928491,3.9149392
4.6313477,4.214926
0.93835914,3.9606967
2.2341332,3.8932936
1.6859189,4.7730446
2.1289067,5.519949
2.4920046,4.61785
1.3371046,5.7271776
2.504249,3.203998
3.3317428,3.4684083
2.7997253,5.0556164
1.3536464,5.1540565
1.6143183,3.9995663
2.2232533,4.0893316
3.8015451,3.4997766
2.6203349,3.427474
3.179184,2.300001
-4.825673,3.6437106
4.1874785,3.5134096
3.4825757,2.9621367
3.246048,3.5300436
4.6304083,3.4094026
3.5868473,3.5138595
2.7750332,4.5335855
3.2842088,2.4057221
3.6681283,-0.23878849
3.2813544,4.4185185
1.116871,-5.400104
3.1538503,1.064378
3.5207567,0.94862974
3.8391647,4.0163755
3.0294464,3.0093417
3.6694202,0.6780705
2.7290301,-2.6611865
1.2675791,1.0557399
0.29294804,1.235643
0.4462257,0.7287854
4.428934,1.2273597
3.252954,2.6108847
4.8351965,3.7830243
4.76905,3.5120451
2.2544558,2.3383455
2.7101054,3.1205833
3.9358242,1.9215734
4.290765,0.4611118
4.0343885,3.4785733
4.383092,4.731785
4.1994944,3.1915345
3.0480123,3.7626061
3.9159396,2.7962813
2.3859422,2.617236
2.1561024,1.8835342
2.9388373,-3.1148138
3.7232757,3.43788
3.5465958,-0.76081014
3.1570148,-3.1148214
3.289153,0.02377367
-6.782324,3.2866483
2.8103673,2.7179432
3.3438978,2.7573504
-1.3568511,0.42770582
3.8611703,2.2034602
2.632349,3.2116973
2.1500268,3.479971
4.132551,2.0414627
1.8130078,3.3014944
3.6638098,2.263271
3.497616,-6.418471
3.0525217,-0.1045658
3.9178605,0.45198488
2.310832,1.655423
2.0338283,1.458839
4.7860546,-0.43365824
3.113832,0.9432354
2.4706137,3.6977668
3.3701744,1.763961
3.4042282,1.6845961
3.7853355,2.6614056
2.344349,2.2190251
2.4915948,3.9575925
2.8354776,2.4942193
3.7766352,2.572773
3.3788054,1.7789779
2.759469,5.1053343
3.4301019,4.332564
3.2949295,2.97965
3.0886097,4.192613
0.85497355,2.3607318
2.5930564,3.555953
3.6711538,4.1032705
2.1619942,3.8422365
3.77705,3.5670867
1.900484,3.288327
2.5706365,3.5613708
2.2616112,3.7554905
2.3532395,2.691264
2.7115927,2.870769
4.8066664,2.333357
4.56741,3.111713
4.3164015,3.4835162
3.978496,3.7467723
1.2965331,3.214118
2.2308197,3.7255707
1.6932018,2.3482897
0.47136852,2.4163063
-4.9707785,2.3826113
-6.1149187,3.3923485
-7.2856064,4.3231525
-8.431629,3.005446
-3.9096286,3.5248754
1.5972816,1.9243083
1.6258953,0.6603569
3.4396772,1.7118626
4.158342,1.6912837
-0.8304752,2.0424533
2.928471,2.559811
-0.69882184,0.06263137
-4.690742,1.4336457
-3.7365372,0.99455124
-6.609769,5.100157
3.5895936,2.777018
2.923305,4.8576508
-0.83013,3.464678
-0.777534,2.7327795
0.9796565,1.4328878
-0.101254165,4.477478
0.1549784,1.7646949
0.4871453,4.4688125
-1.708682,4.0517406
0.98793244,3.8576157
2.9247966,2.9787922
3.0704396,4.030252
5.102572,4.446276
0.7290603,3.9505653
1.3258454,4.9757833
3.7886336,3.0026126
2.694519,4.4028306
-7.067188,4.3230524
3.908661,3.7280009
4.050235,4.322484
2.5571327,2.6667366
4.6763363,2.209812
2.8544006,3.452894
3.1019607,0.08074336
3.0713677,4.4849367
2.0107281,3.4710014
2.9597297,4.965426
4.3977637,-5.399679
4.4804564,-3.9100046
4.4834194,2.7217374
3.0386608,-0.7035357
3.3148284,-0.26537895
3.1329606,0.7566967
-0.27985293,2.522453
2.819951,2.6818848
4.2859306,-2.602808
2.8547657,2.4041717
2.7430973,2.736576
4.52077,2.8910027
3.6596305,1.3620584
1.7174715,2.0258389
2.7915494,2.2677898
1.8080525,3.3326113
2.2057757,1.2496979
2.946967,2.2894886
3.147965,1.8287038
1.7212696,3.252398
1.4897546,0.9651389
2.736596,2.4503427
3.3181958,2.4439912
3.3504925,4.451292
3.9832735,2.4847207
4.444337,2.4531326
3.5279675,2.55358
3.586482,0.058309726
0.7914257,2.5834496
3.5149164,0.42845967
3.5232623,2.4994748
2.4899812,3.1071384
-0.5886759,2.537904
1.2130564,-0.029471785
0.1710935,1.779102
1.1700133,2.8539884
-0.112779185,2.4764857
-0.61334085,3.1612985
3.4307342,2.7392125
4.8667936,2.4289904
2.0303955,-4.8783784
3.8886836,-0.8986093
1.4743845,1.0486352
2.5630565,-2.1898522
1.285979,2.431736
1.035243,2.079486
2.3237681,4.1300697
6.0631804,-0.06387171
1.0728506,3.6901784
1.0163422,2.4328094
4.5671463,2.2905717
4.882958,2.1050968
1.2740505,2.8566494
2.9386773,2.3179224
2.9413996,2.8442435
3.4555955,1.5917792
1.8073204,1.9181889
1.7160165,2.3635526
4.486931,0.57893556
4.5253577,2.0779305
1.7249293,2.7199059
4.95922,2.8474998
2.7517724,2.65786
3.6508718,0.35153955
2.5854595,0.8789122
3.7294593,0.4494691
3.6700082,0.975299
3.5394251,3.5519314
3.8761559,0.6001144
3.5069702,0.52218693
2.9362955,3.1139317
3.9623122,3.1402237
-5.668479,3.179736
3.0089185,3.0172708
3.736372,2.6468768
0.03302574,3.039625
1.9763825,3.5724761
2.3318024,3.4044545
2.6842537,2.3766127
3.412458,3.875412
1.2230612,2.6181757
1.2320179,3.0560086
1.8770454,2.556834
1.4316995,1.8571088
3.5966208,5.5642376
1.9401548,3.16999
3.121762,2.6816745
3.1608236,3.5274308
3.3764663,-4.711944
1.4604115,1.3285623
1.2962961,2.5002744
2.9391503,2.373676
-0.8424369,2.323544
2.5319357,1.9734144
3.1363173,2.4923835
3.8195453,1.1655105
2.9654973,3.484821
1.7585187,-0.1047298
0.06953631,1.3652197
2.5576088,1.7516135
3.318274,2.6698253
3.6064963,1.951061
3.6702788,0.7840711
4.108838,2.6165798
1.7959847,3.1577392
3.537627,2.0965261
3.3044868,2.6981342
3.698312,3.1662645
4.554361,1.3167293
3.8143363,2.297679
2.3250706,1.1639044
1.8510376,1.3449891
2.574212,0.66859514
5.1329975,3.1264668
2.1370835,2.1739721
5.0973816,1.0518095
2.3354168,2.4427106
0.7766008,1.4795061
5.143344,2.4969263
3.8798008,2.4917045
4.1058455,0.48072177
3.7486892,1.6092384
3.2883532,0.13281927
2.665852,1.0857116
2.607444,3.6748307
3.7949338,1.5111988
3.2410662,0.74679875
1.585777,-2.9856799
4.309217,0.73091435
2.9793541,1.6020194
3.8901393,0.9157735
2.1608875,1.2122335
4.308673,1.6256373
2.961227,0.49884784
0.4794981,-3.731865
3.4937296,2.5564632
4.7121162,2.4356077
3.5465608,1.8759589
3.793293,5.286998
3.3337708,-1.9714818
4.3146477,5.0850215
3.038012,2.3704522
4.1487083,-1.1071682
4.439521,1.467123
2.244445,2.5697274
3.42681,-0.90421164
4.1837883,-2.0430408
3.9071808,-8.946081
3.838647,-3.4473784
2.9998844,4.0107365
3.443048,1.0303911
3.1743047,-2.33123
-5.839264,4.081359
2.0153244,1.316108
2.1506803,2.614583
-0.6803766,-0.012050575
1.7052555,2.3962286
1.684344,3.474452
-0.27158275,2.9604745
2.8786786,2.1178706
-1.5600995,-6.2326293
1.9480062,4.6872416
-3.4694257,3.2807565
0.1849271,4.000249
-2.5660477,4.504863
0.36762547,4.538605
-2.1983771,4.2340674
-2.4837976,5.002328
-2.4856696,4.942969
-0.54906225,2.5136259
-2.6568384,4.2118297
0.32362276,2.4070225
0.1486755,5.3537273
0.9242357,2.9778538
2.3758464,3.380106
0.54208326,2.3267
2.791668,2.2521412
1.6122301,3.2239094
3.0440345,4.559067
3.136062,2.951208
2.9693582,4.3923793
0.86046654,4.937824
-0.77183497,4.776119
-0.25652528,4.0189943
3.0370908,2.4469779
0.35593843,3.4228373
2.0390387,1.920287
2.7406025,2.8105216
2.69389,3.6368852
1.7617447,1.693045
3.111148,4.077137
3.326352,1.7465768
2.0183358,4.125628
4.0409646,2.6868224
1.6980709,3.9755492
2.0498595,3.8191223
4.03403,4.9372983
2.8983982,4.677721
3.090046,4.124871
3.0302317,3.22065
1.923623,-1.4352125
2.9692633,3.9186316
3.3676639,4.4436893
1.7301241,4.154537
2.9877777,2.7760196
3.7314758,4.140832
2.899313,0.756311
2.760559,4.5500126
0.68553483,0.5882921
1.427835,2.1823485
2.7233827,1.937689
2.3184283,2.8989425
3.6786776,3.648456
4.217228,0.42919126
5.0994616,4.0892506
4.5651956,4.1995564
-4.7376337,2.3616889
2.1484666,3.6866157
3.135632,0.26593307
3.0644338,2.8292384
1.3227646,0.2662995
1.7299947,2.4212232
4.0889144,1.7124995
2.9049325,1.8931844
3.0880244,3.8393319
4.0390005,3.6317801
3.0695443,0.2671071
3.0719893,1.1249335
3.268126,0.2671071
1.9820673,0.46516854
2.7168462,3.6392093
3.2074172,4.3864503
-6.29745,2.1445513
-0.62251496,2.9245145
2.4647646,3.6102767
4.7957435,4.345444
4.0252395,1.8808478
3.6064782,3.8064318
3.7596292,3.4383788
2.534005,3.429153
3.6486719,-5.491684
3.2899823,-0.1409571
3.2923093,1.812813
5.6123095,1.9797035
2.9747963,2.4077325
3.505701,1.7548356
2.0289714,3.8962138
1.300102,0.95341736
3.7844563,0.8827046
2.8679788,2.186082
1.5361087,1.539619
4.7684946,2.812395
3.2419255,2.4382353
4.869904,3.3199263
4.3092794,1.0026938
2.2970257,0.97663975
3.58721,0.96380067
4.283907,2.139484
3.8439386,3.2345316
3.7339363,4.4398437
4.865053,2.9230528
4.107184,4.591562
3.6915028,0.9987071
3.5850577,2.0470245
4.735536,1.615775
1.5204022,2.0470245
3.9665945,2.0470245
3.8828802,2.1428502
4.0870447,1.2319106
2.504701,1.0982509
3.1616058,1.6484437
2.7017155,2.1427345
1.1350827,2.096256
1.233131,1.0484283
1.1005219,2.196769
-0.26517743,2.0470245
3.7880654,2.4170432
2.423872,4.5076356
3.2872663,4.4142656
2.4084082,0.5915106
3.7721953,2.0470245
2.626986,2.074557
1.8730857,2.0428908
2.2910032,1.4548838
1.1178032,-0.35426056
2.8238268,0.4022622
2.363422,1.7066696
-0.123392165,2.0795336
3.089629,2.975015
1.8945506,2.3017566
-1.2366053,2.3642383
0.8416362,2.4732442
1.1625468,2.5760474
2.4098198,2.761054
2.2690156,2.370812
1.729582,0.122183256
1.4149365,1.6344169
2.8093739,2.5827708
2.4443116,1.3166823
1.8668578,4.1962276
-0.19243386,3.8643527
0.5344632,3.3641224
1.8399993,4.009261
2.8636258,1.8163172
2.4733748,2.0669076
2.5314913,0.4113992
2.5153143,2.9755063
1.3410779,-0.19701512
0.8552563,1.4660659
0.8558033,-0.48618457
2.6292715,2.554597
3.3657787,2.5382445
-7.169137,-1.5423263
3.212678,4.3340344
0.4777812,-0.033105493
3.3754911,0.029188573
2.5574737,4.501025
2.5561507,3.2131193
-1.2512697,3.3225546
2.7153864,3.4297044
3.787672,3.4672112
3.1205626,4.013589
0.6770137,4.5458794
3.635259,2.5656424
0.6775254,3.5345173
3.4326253,3.5945077
0.6775254,2.8941073
0.6773752,0.65252477
-0.24160019,2.7485275
-0.24160019,2.2464569
2.8432293,5.782563
0.020789728,1.6923673
2.6672213,0.4816332
1.795375,5.396401
4.4762278,-0.47274727
4.4390883,2.3719192
2.8830981,3.1777396
1.577726,2.7281368
3.0231593,2.212235
4.2190475,3.2267199
2.7750568,0.80963683
0.30749047,1.2156925
3.1782367,0.80963683
3.071154,0.89084905
3.413618,3.8474798
4.3520465,4.3034286
0.75279874,0.5296466
3.2500052,2.0094402
2.1490033,1.9424717
4.502432,3.607366
3.7101817,0.4550088
3.1749017,4.2658987
3.994869,2.781869
0.99620736,2.2919834
0.2454918,2.4711509
3.054255,2.4147253
3.0220199,3.1182883
2.853983,4.3722067
1.9229511,2.8804455
1.8816543,1.9350913
1.7465857,1.3104424
2.848655,2.2525039
2.670371,3.1757126
0.90249205,1.3654716
-0.5518669,4.294168
3.2813609,3.9490247
2.2444658,4.109552
3.271387,3.501163
2.6679206,3.123025
2.7139533,3.8313854
1.5868324,3.7283697
2.60946,4.3842516
2.2856631,4.3401494
2.5226948,2.2408524
0.3768838,3.3736305
2.3509796,3.9489667
4.9455814,3.759798
0.85120964,2.3431387
2.9181795,1.6677561
3.084365,3.2656093
2.979389,2.7749286
1.8008115,3.2183151
3.164432,3.0186348
